name,label,year,GEOID,NAME,variable,estimate,moe
B01001_002,Estimate!!Total!!Male,2013,77081,ZCTA5 77081,B01001_002,23489,1250
B01001_002,Estimate!!Total!!Male,2013,77087,ZCTA5 77087,B01001_002,19647,893
B01001_002,Estimate!!Total!!Male,2013,77089,ZCTA5 77089,B01001_002,25535,1275
B01001_002,Estimate!!Total!!Male,2013,77090,ZCTA5 77090,B01001_002,15641,960
B01001_002,Estimate!!Total!!Male,2013,77091,ZCTA5 77091,B01001_002,10546,727
B01001_002,Estimate!!Total!!Male,2013,77092,ZCTA5 77092,B01001_002,17639,1341
B01001_002,Estimate!!Total!!Male,2013,77096,ZCTA5 77096,B01001_002,16989,879
B01001_002,Estimate!!Total!!Male,2013,77098,ZCTA5 77098,B01001_002,6851,616
B01001_002,Estimate!!Total!!Male,2013,77099,ZCTA5 77099,B01001_002,22004,1446
B01001_002,Estimate!!Total!!Male,2013,77201,ZCTA5 77201,B01001_002,0,13
B01001_002,Estimate!!Total!!Male,2013,77301,ZCTA5 77301,B01001_002,15682,808
B01001_002,Estimate!!Total!!Male,2013,77303,ZCTA5 77303,B01001_002,7890,768
B01001_002,Estimate!!Total!!Male,2013,77328,ZCTA5 77328,B01001_002,7955,954
B01001_002,Estimate!!Total!!Male,2013,77339,ZCTA5 77339,B01001_002,19828,876
B01001_002,Estimate!!Total!!Male,2013,77356,ZCTA5 77356,B01001_002,12035,737
B01001_002,Estimate!!Total!!Male,2013,77379,ZCTA5 77379,B01001_002,36468,1449
B01001_002,Estimate!!Total!!Male,2013,77380,ZCTA5 77380,B01001_002,12342,960
B01001_002,Estimate!!Total!!Male,2013,77381,ZCTA5 77381,B01001_002,18098,763
B01001_002,Estimate!!Total!!Male,2013,77384,ZCTA5 77384,B01001_002,5934,616
B01001_002,Estimate!!Total!!Male,2013,77401,ZCTA5 77401,B01001_002,8888,320
B01001_002,Estimate!!Total!!Male,2013,77433,ZCTA5 77433,B01001_002,27389,1484
B01001_002,Estimate!!Total!!Male,2013,77446,ZCTA5 77446,B01001_002,1756,576
B01001_002,Estimate!!Total!!Male,2013,77450,ZCTA5 77450,B01001_002,33314,1182
B01001_002,Estimate!!Total!!Male,2013,77471,ZCTA5 77471,B01001_002,16755,771
B01001_002,Estimate!!Total!!Male,2013,77474,ZCTA5 77474,B01001_002,6576,471
B01001_002,Estimate!!Total!!Male,2013,77477,ZCTA5 77477,B01001_002,17666,857
B01001_002,Estimate!!Total!!Male,2013,77478,ZCTA5 77478,B01001_002,11522,635
B01001_002,Estimate!!Total!!Male,2013,77479,ZCTA5 77479,B01001_002,38756,1296
B01001_002,Estimate!!Total!!Male,2013,77493,ZCTA5 77493,B01001_002,11785,775
B01001_002,Estimate!!Total!!Male,2013,77498,ZCTA5 77498,B01001_002,26285,1185
B01001_002,Estimate!!Total!!Male,2013,77504,ZCTA5 77504,B01001_002,12323,876
B01001_002,Estimate!!Total!!Male,2013,77505,ZCTA5 77505,B01001_002,11517,699
B01001_002,Estimate!!Total!!Male,2013,77511,ZCTA5 77511,B01001_002,23438,953
B01001_002,Estimate!!Total!!Male,2013,77520,ZCTA5 77520,B01001_002,18812,732
B01001_002,Estimate!!Total!!Male,2013,77550,ZCTA5 77550,B01001_002,10876,569
B01001_002,Estimate!!Total!!Male,2013,77554,ZCTA5 77554,B01001_002,4536,430
B01001_002,Estimate!!Total!!Male,2013,77586,ZCTA5 77586,B01001_002,11134,458
B01001_002,Estimate!!Total!!Male,2013,77591,ZCTA5 77591,B01001_002,6356,511
B01001_002,Estimate!!Total!!Male,2014,77002,ZCTA5 77002,B01001_002,9660,596
B01001_002,Estimate!!Total!!Male,2014,77003,ZCTA5 77003,B01001_002,5387,624
B01001_002,Estimate!!Total!!Male,2014,77004,ZCTA5 77004,B01001_002,17080,1085
B01001_002,Estimate!!Total!!Male,2014,77005,ZCTA5 77005,B01001_002,13334,600
B01001_002,Estimate!!Total!!Male,2014,77006,ZCTA5 77006,B01001_002,11586,754
B01001_002,Estimate!!Total!!Male,2014,77007,ZCTA5 77007,B01001_002,16781,969
B01001_002,Estimate!!Total!!Male,2014,77008,ZCTA5 77008,B01001_002,15680,908
B01001_002,Estimate!!Total!!Male,2014,77009,ZCTA5 77009,B01001_002,20232,997
B01001_002,Estimate!!Total!!Male,2014,77010,ZCTA5 77010,B01001_002,413,93
B01001_002,Estimate!!Total!!Male,2014,77011,ZCTA5 77011,B01001_002,10326,976
B01001_002,Estimate!!Total!!Male,2014,77012,ZCTA5 77012,B01001_002,11339,917
B01001_002,Estimate!!Total!!Male,2014,77016,ZCTA5 77016,B01001_002,12963,1008
B01001_002,Estimate!!Total!!Male,2014,77017,ZCTA5 77017,B01001_002,17504,1044
