name,label,year,GEOID,NAME,variable,estimate,moe
B11016_001,Estimate!!Total,2013,77401,ZCTA5 77401,B11016_001,6432,214
B11016_001,Estimate!!Total,2013,77433,ZCTA5 77433,B11016_001,16575,496
B11016_001,Estimate!!Total,2013,77446,ZCTA5 77446,B11016_001,759,399
B11016_001,Estimate!!Total,2013,77450,ZCTA5 77450,B11016_001,23667,455
B11016_001,Estimate!!Total,2013,77471,ZCTA5 77471,B11016_001,11475,539
B11016_001,Estimate!!Total,2013,77474,ZCTA5 77474,B11016_001,4456,300
B11016_001,Estimate!!Total,2013,77477,ZCTA5 77477,B11016_001,12860,496
B11016_001,Estimate!!Total,2013,77478,ZCTA5 77478,B11016_001,8443,287
B11016_001,Estimate!!Total,2013,77479,ZCTA5 77479,B11016_001,24200,559
B11016_001,Estimate!!Total,2013,77493,ZCTA5 77493,B11016_001,7367,349
B11016_001,Estimate!!Total,2013,77498,ZCTA5 77498,B11016_001,15360,436
B11016_001,Estimate!!Total,2013,77504,ZCTA5 77504,B11016_001,8588,341
B11016_001,Estimate!!Total,2013,77505,ZCTA5 77505,B11016_001,8148,302
B11016_001,Estimate!!Total,2013,77511,ZCTA5 77511,B11016_001,16030,571
B11016_001,Estimate!!Total,2013,77520,ZCTA5 77520,B11016_001,11957,463
B11016_001,Estimate!!Total,2013,77550,ZCTA5 77550,B11016_001,10212,390
B11016_001,Estimate!!Total,2013,77554,ZCTA5 77554,B11016_001,3925,328
B11016_001,Estimate!!Total,2013,77586,ZCTA5 77586,B11016_001,8236,351
B11016_001,Estimate!!Total,2013,77591,ZCTA5 77591,B11016_001,5547,318
B11016_001,Estimate!!Total,2014,77002,ZCTA5 77002,B11016_001,2981,269
B11016_001,Estimate!!Total,2014,77003,ZCTA5 77003,B11016_001,4344,204
B11016_001,Estimate!!Total,2014,77004,ZCTA5 77004,B11016_001,12731,458
B11016_001,Estimate!!Total,2014,77005,ZCTA5 77005,B11016_001,9454,281
B11016_001,Estimate!!Total,2014,77006,ZCTA5 77006,B11016_001,11832,396
B11016_001,Estimate!!Total,2014,77007,ZCTA5 77007,B11016_001,16581,441
B11016_001,Estimate!!Total,2014,77008,ZCTA5 77008,B11016_001,15081,462
B11016_001,Estimate!!Total,2014,77009,ZCTA5 77009,B11016_001,13995,355
B11016_001,Estimate!!Total,2014,77010,ZCTA5 77010,B11016_001,476,103
B11016_001,Estimate!!Total,2014,77011,ZCTA5 77011,B11016_001,5455,295
B11016_001,Estimate!!Total,2014,77012,ZCTA5 77012,B11016_001,6182,266
B11016_001,Estimate!!Total,2014,77016,ZCTA5 77016,B11016_001,9333,265
B11016_001,Estimate!!Total,2014,77017,ZCTA5 77017,B11016_001,9918,284
B11016_001,Estimate!!Total,2014,77018,ZCTA5 77018,B11016_001,10830,311
B11016_001,Estimate!!Total,2014,77019,ZCTA5 77019,B11016_001,10081,312
B11016_001,Estimate!!Total,2014,77020,ZCTA5 77020,B11016_001,8266,299
B11016_001,Estimate!!Total,2014,77021,ZCTA5 77021,B11016_001,10058,325
B11016_001,Estimate!!Total,2014,77022,ZCTA5 77022,B11016_001,8933,277
B11016_001,Estimate!!Total,2014,77023,ZCTA5 77023,B11016_001,9322,252
B11016_001,Estimate!!Total,2014,77024,ZCTA5 77024,B11016_001,14884,374
B11016_001,Estimate!!Total,2014,77025,ZCTA5 77025,B11016_001,12362,355
B11016_001,Estimate!!Total,2014,77026,ZCTA5 77026,B11016_001,7889,288
B11016_001,Estimate!!Total,2014,77027,ZCTA5 77027,B11016_001,8977,479
B11016_001,Estimate!!Total,2014,77029,ZCTA5 77029,B11016_001,5587,309
B11016_001,Estimate!!Total,2014,77030,ZCTA5 77030,B11016_001,4939,269
B11016_001,Estimate!!Total,2014,77032,ZCTA5 77032,B11016_001,4004,250
B11016_001,Estimate!!Total,2014,77033,ZCTA5 77033,B11016_001,8644,239
B11016_001,Estimate!!Total,2014,77035,ZCTA5 77035,B11016_001,13284,323
B11016_001,Estimate!!Total,2014,77036,ZCTA5 77036,B11016_001,24151,541
B11016_001,Estimate!!Total,2014,77043,ZCTA5 77043,B11016_001,8404,237
B11016_001,Estimate!!Total,2014,77049,ZCTA5 77049,B11016_001,9128,333
B11016_001,Estimate!!Total,2014,77054,ZCTA5 77054,B11016_001,12008,456
B11016_001,Estimate!!Total,2014,77055,ZCTA5 77055,B11016_001,14327,341
B11016_001,Estimate!!Total,2014,77056,ZCTA5 77056,B11016_001,9423,504
B11016_001,Estimate!!Total,2014,77057,ZCTA5 77057,B11016_001,19902,481
B11016_001,Estimate!!Total,2014,77058,ZCTA5 77058,B11016_001,8323,380
B11016_001,Estimate!!Total,2014,77061,ZCTA5 77061,B11016_001,8715,241
B11016_001,Estimate!!Total,2014,77063,ZCTA5 77063,B11016_001,17640,451
B11016_001,Estimate!!Total,2014,77064,ZCTA5 77064,B11016_001,15511,399
B11016_001,Estimate!!Total,2014,77065,ZCTA5 77065,B11016_001,14694,267
B11016_001,Estimate!!Total,2014,77066,ZCTA5 77066,B11016_001,9678,290
B11016_001,Estimate!!Total,2014,77070,ZCTA5 77070,B11016_001,18185,444
B11016_001,Estimate!!Total,2014,77071,ZCTA5 77071,B11016_001,9700,381
B11016_001,Estimate!!Total,2014,77072,ZCTA5 77072,B11016_001,17467,491
B11016_001,Estimate!!Total,2014,77073,ZCTA5 77073,B11016_001,11942,323
B11016_001,Estimate!!Total,2014,77074,ZCTA5 77074,B11016_001,11886,459
B11016_001,Estimate!!Total,2014,77075,ZCTA5 77075,B11016_001,12129,385
B11016_001,Estimate!!Total,2014,77077,ZCTA5 77077,B11016_001,24593,658
B11016_001,Estimate!!Total,2014,77079,ZCTA5 77079,B11016_001,12029,339
B11016_001,Estimate!!Total,2014,77081,ZCTA5 77081,B11016_001,15890,440
B11016_001,Estimate!!Total,2014,77087,ZCTA5 77087,B11016_001,10750,264
B11016_001,Estimate!!Total,2014,77089,ZCTA5 77089,B11016_001,16376,395
B11016_001,Estimate!!Total,2014,77090,ZCTA5 77090,B11016_001,13691,432
B11016_001,Estimate!!Total,2014,77091,ZCTA5 77091,B11016_001,8772,346
B11016_001,Estimate!!Total,2014,77092,ZCTA5 77092,B11016_001,12858,453
B11016_001,Estimate!!Total,2014,77096,ZCTA5 77096,B11016_001,14413,464
