name,label,year,GEOID,NAME,variable,estimate,moe
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77381,ZCTA5 77381,B15003_016,203,93
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77384,ZCTA5 77384,B15003_016,176,148
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77401,ZCTA5 77401,B15003_016,45,42
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77433,ZCTA5 77433,B15003_016,403,140
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77446,ZCTA5 77446,B15003_016,20,35
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77450,ZCTA5 77450,B15003_016,326,125
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77471,ZCTA5 77471,B15003_016,645,184
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77474,ZCTA5 77474,B15003_016,86,65
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77477,ZCTA5 77477,B15003_016,514,177
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77478,ZCTA5 77478,B15003_016,320,111
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77479,ZCTA5 77479,B15003_016,1005,239
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77493,ZCTA5 77493,B15003_016,223,118
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77498,ZCTA5 77498,B15003_016,498,196
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77504,ZCTA5 77504,B15003_016,321,126
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77505,ZCTA5 77505,B15003_016,116,58
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77511,ZCTA5 77511,B15003_016,524,124
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77520,ZCTA5 77520,B15003_016,456,120
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77550,ZCTA5 77550,B15003_016,258,99
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77554,ZCTA5 77554,B15003_016,67,48
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77586,ZCTA5 77586,B15003_016,246,112
B15003_016,Estimate!!Total!!12th grade no diploma,2014,77591,ZCTA5 77591,B15003_016,258,110
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77002,ZCTA5 77002,B15003_016,128,145
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77003,ZCTA5 77003,B15003_016,17,21
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77004,ZCTA5 77004,B15003_016,221,79
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77005,ZCTA5 77005,B15003_016,29,38
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77006,ZCTA5 77006,B15003_016,107,82
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77007,ZCTA5 77007,B15003_016,271,130
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77008,ZCTA5 77008,B15003_016,276,121
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77009,ZCTA5 77009,B15003_016,917,277
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77010,ZCTA5 77010,B15003_016,10,16
B15003_016,Estimate!!Total!!12th grade no diploma,2015,77011,ZCTA5 77011,B15003_016,263,123
