event_uid,venue_uid,"start_date","end_date"
14873781,3763254,"2015-11-19","2015-11-29"
14874837,10330916,"2016-03-12","2016-03-12"
14874985,5527059,"2015-09-12","2015-11-07"
14875587,4599642,"2016-07-10","2016-07-10"
14875768,14330106,"2015-12-04","2015-12-23"
14875940,3035397,"2019-05-04","2019-08-04"
14877319,14182952,"2008-03-06","2008-12-31"
14879969,9576675,"2017-05-06","2017-06-28"
14881654,2797286,"2013-04-26","2013-05-25"
14883220,10547616,"2013-01-12","2013-02-09"
14890619,4599642,"2018-05-18","2018-05-18"
14893055,8298559,"2013-02-09","2013-02-09"
14893190,6474523,"2010-01-15","2010-03-06"
14893273,9576675,"2016-01-09","2016-01-31"
14894944,6450183,"2018-03-02","2018-03-30"
14897751,606854,"2014-03-15","2014-04-20"
14898102,3255090,"2008-05-30","2008-06-28"
14899433,6669651,"2018-11-08","2018-12-14"
14903302,14221280,"2012-05-25","2012-07-06"
14904675,6618085,"2013-07-18","2013-07-18"
14904967,2974930,"2018-10-30","2018-10-30"
14907399,10725400,"2010-07-30","2010-09-01"
14907683,14330106,"2011-04-01","2011-05-07"
14908817,13251653,"2009-06-01","2009-08-31"
14912373,5565634,"2008-11-07","2008-12-04"
14913938,3352428,"2019-05-25","2019-05-25"
14913945,1145359,"2015-04-02","2015-04-25"
14914065,4202457,"2011-08-27","2011-08-27"
14917123,220855,"2015-05-14","2015-06-20"
14924960,5231713,"2019-03-22","2019-04-27"
14925811,12292027,"2010-07-10","2010-08-06"
14928689,1647308,"2013-06-12","2013-06-12"
14931106,2857335,"2010-03-06","2010-03-29"
14932085,4036593,"2015-05-30","2015-07-05"
14938838,9774287,"2018-03-24","2018-03-24"
14939168,4529008,"2012-04-26","2012-04-27"
14939563,4169497,"2012-04-13","2012-04-13"
14942022,10439642,"2019-06-14","2019-08-31"
14942943,8067413,"2016-03-03","2016-03-31"
14945486,5031284,"2010-03-27","2010-04-24"
14945788,12330565,"2011-02-20","2011-05-23"
14946995,1358830,"2016-10-15","2016-11-19"
14947349,6567283,"2012-05-05","2012-06-30"
14948331,3155723,"2014-05-03","2014-05-31"
14952266,5031284,"2017-09-30","2017-09-30"
14954621,10137684,"2012-06-02","2012-09-01"
14958577,10059929,"2016-10-29","2016-10-30"
14959391,10966282,"2016-02-25","2016-02-25"
14959396,2363632,"2008-11-29","2008-12-27"
14960065,14153503,"2019-09-06","2019-11-17"
14960826,1647308,"2013-10-09","2013-10-09"
14961351,6302098,"2014-07-31","2014-08-27"
14966264,8142945,"2014-08-02","2014-08-02"
14970047,9041257,"2015-01-30","2015-01-30"
14973059,1153402,"2012-10-05","2012-10-05"
14974327,3155723,"2009-12-05","2010-01-09"
14974964,512846,"2015-02-24","2015-04-04"
14977407,6022610,"2018-05-11","2018-07-08"
14980046,15997428,"2017-09-15","2017-10-19"
14980327,6480276,"2017-11-01","2017-12-13"
14983238,6142594,"2011-10-09","2011-10-10"
14983315,3893837,"2013-11-09","2013-11-10"
14986499,1647308,"2015-09-23","2015-09-23"
14986517,14221280,"2011-04-29","2011-05-06"
14988920,113940,"2010-04-17","2010-05-23"
14988929,8848008,"2010-09-25","2010-10-21"
14996577,2838960,"2016-06-10","2016-07-16"
15002394,5031284,"2013-06-01","2013-06-29"
15003041,12330565,"2018-06-15","2018-08-17"
15005675,5031284,"2018-04-07","2018-05-12"
15008104,6569912,"2013-09-06","2013-10-07"
15009613,13956511,"2013-03-16","2013-03-16"
15010794,9919206,"2010-01-15","2010-02-20"
15011087,10559002,"2012-10-18","2012-10-21"
15012935,6022610,"2015-11-20","2016-01-10"
15013407,13371986,"2018-03-10","2018-04-22"
15013718,75028,"2009-09-11","2009-09-30"
15017340,10137684,"2013-01-25","2013-05-05"
15018263,10137684,"2009-07-18","2009-09-13"
15020909,13952082,"2018-09-14","2018-10-27"
15021774,10137684,"2017-01-20","2017-03-18"
15025642,4578810,"2017-09-09","2017-11-19"
15026666,12330565,"2018-08-21","2019-02-03"
15027468,6838236,"2012-11-15","2012-11-15"
15027860,11647084,"2016-05-21","2016-05-21"
15028328,6573974,"2018-07-13","2018-07-20"
15034158,1396764,"2016-03-10","2016-04-09"
15035618,8582368,"2011-12-07","2011-12-07"
15035787,1459984,"2012-09-08","2012-10-20"
15039050,3988749,"2011-06-11","2011-06-11"
15048823,6669651,"2012-09-24","2012-09-24"
15049857,8685805,"2012-12-15","2012-12-15"
15053371,16545239,"2011-07-14","2011-07-14"
15053817,3029515,"2017-03-25","2017-04-08"
15054021,7535394,"2016-07-09","2016-08-13"
15057241,416130,"2014-05-14","2014-06-12"
15061261,11856697,"2015-05-08","2015-06-13"
15062006,1153402,"2014-05-03","2014-05-03"
15063808,10439642,"2018-10-11","2018-11-10"
15064993,1145359,"2019-06-06","2019-07-27"
15066559,11856697,"2018-12-07","2019-03-03"
15066693,7310067,"2019-05-02","2019-05-02"
15068194,11058957,"2014-07-26","2014-07-26"
15069652,1396764,"2010-02-25","2010-03-27"
15069751,218224,"2014-08-04","2014-12-31"
15069891,1647308,"2016-01-15","2016-03-19"
15070665,3155723,"2007-10-20","2007-11-24"
15071700,10000716,"2017-11-04","2017-11-30"
15072053,1729644,"2015-04-10","2015-05-09"
15074934,14221280,"2008-11-07","2008-12-27"
15075018,4599642,"2013-10-07","2013-10-07"
15075725,12291114,"2009-02-21","2009-02-28"
15077349,1770792,"2015-03-20","2015-04-18"
15077568,9743125,"2017-11-17","2017-12-23"
15078533,7049963,"2015-11-07","2015-11-28"
15080099,4509071,"2014-01-10","2014-02-21"
15081266,8692473,"2016-12-10","2017-01-21"
15081513,6450183,"2014-02-01","2014-02-27"
15089498,1077923,"2013-06-26","2013-06-26"
15089551,15609665,"2019-01-27","2019-03-03"
15093382,13208631,"2016-05-04","2016-05-04"
15094046,4731788,"2010-10-15","2010-11-16"
15094548,11058957,"2007-05-10","2007-09-30"
15094822,1136467,"2013-06-27","2013-06-27"
15098243,12330565,"2016-05-13","2016-05-15"
15098664,4036593,"2016-03-05","2016-04-10"
15100368,6022610,"2019-06-18","2019-06-18"
15102813,16720817,"2016-03-04","2016-04-04"
15104272,14746351,"2013-03-20","2013-04-28"
15104551,5764669,"2008-10-04","2008-10-26"
15105611,5031284,"2013-01-12","2013-02-09"
15113746,7898351,"2017-04-06","2017-05-15"
15114767,10000716,"2016-08-06","2016-09-01"
15115814,5628617,"2012-02-15","2012-02-15"
15116160,6569912,"2014-05-01","2014-05-01"
15116793,6480276,"2019-05-06","2019-06-29"
15125039,4747014,"2013-04-15","2013-04-15"
15125111,15100653,"2008-09-20","2008-10-11"
15125285,10439642,"2017-07-07","2017-09-02"
15126141,8848008,"2010-10-30","2010-12-09"
15126198,712212,"2010-03-26","2010-04-24"
15128164,6450183,"2015-03-03","2015-03-30"
15128380,512846,"2015-04-14","2015-05-30"
15131578,15370206,"2018-08-03","2018-10-05"
15135612,1212828,"2013-06-01","2013-07-20"
15137114,15100653,"2009-09-12","2009-10-24"
15137774,9576675,"2017-10-07","2017-10-29"
15138450,14153503,"2016-03-05","2016-03-05"
15138894,13952082,"2009-06-19","2009-08-01"
15142961,6669651,"2016-09-08","2016-09-09"
15144772,5628617,"2007-10-05","2007-11-25"
15145955,6567283,"2019-06-15","2019-08-28"
15145992,3708126,"2013-09-07","2013-10-26"
15149747,612969,"2019-09-21","2019-10-31"
15153410,8202383,"2010-06-04","2010-06-04"
15156477,3155723,"2019-04-06","2019-05-11"
15159693,220855,"2018-05-03","2018-06-02"
15163044,1729644,"2015-05-08","2015-06-06"
15163643,11856697,"2007-03-02","2007-03-03"
15164000,13371986,"2018-10-13","2019-02-17"
15164156,12330565,"2008-04-30","2008-09-01"
15164510,1246353,"2016-12-07","2016-12-07"
15166033,8582368,"2018-10-16","2018-10-16"
15168024,8372249,"2014-02-07","2014-03-07"
15170207,4202457,"2011-01-20","2011-02-18"
15170308,12330565,"2018-04-26","2018-04-29"
15170407,7729187,"2012-07-14","2012-08-18"
15171826,12292027,"2009-03-14","2009-04-10"
15173245,12330565,"2012-07-01","2012-09-23"
15175477,14153503,"2012-11-28","2012-11-28"
15177405,14258737,"2016-10-24","2016-12-03"
15177657,1153402,"2009-09-24","2010-01-03"
15178670,7535394,"2014-06-07","2014-08-16"
15178943,4024092,"2012-08-25","2012-09-25"
15180109,13952082,"2014-07-11","2014-08-16"
15180886,8582368,"2015-12-04","2015-12-04"
15182613,8372249,"2016-03-04","2016-03-27"
15188836,1261491,"2010-09-11","2010-09-11"
15188880,4202457,"2015-09-21","2015-10-12"
15190002,2838960,"2016-09-09","2016-10-08"
15190320,15823095,"2015-09-14","2015-10-21"
15190500,6022610,"2019-07-19","2019-09-01"
15195079,1077923,"2014-10-16","2014-10-16"
15197621,4509071,"2012-09-22","2012-10-26"
15198062,1647308,"2014-07-09","2014-07-09"
15198253,12757578,"2015-02-28","2015-04-18"
15198833,9976546,"2015-04-25","2015-04-25"
15202058,6569912,"2011-05-21","2011-06-04"
15203253,6569912,"2007-09-08","2007-11-10"
15204524,4731788,"2008-07-10","2008-07-10"
15204795,1396764,"2011-06-09","2011-07-16"
15205552,7729187,"2017-07-22","2017-09-09"
15205937,13329975,"2018-12-07","2018-12-07"
15206138,8142945,"2014-01-11","2014-01-11"
15211853,11856697,"2019-07-13","2019-07-13"
15212226,3887462,"2009-06-28","2009-06-28"
15215489,8372249,"2017-02-03","2017-03-10"
15215527,7898351,"2010-12-09","2011-01-10"
15216726,12773559,"2009-04-09","2009-05-16"
15217026,6126382,"2014-06-03","2014-06-03"
15217819,4029071,"2011-02-19","2011-02-19"
15218837,14153503,"2013-03-15","2013-04-21"
15220316,1459984,"2012-01-19","2012-02-25"
15220800,6474523,"2012-05-25","2012-08-15"
15225364,7546246,"2013-10-17","2013-10-17"
15226901,14199188,"2018-02-08","2018-03-09"
15227378,6450183,"2016-01-04","2016-01-29"
15228561,14221280,"2016-03-04","2016-04-09"
15236392,1153402,"2011-10-21","2011-03-18"
15239821,1153402,"2014-06-28","2014-08-31"
15240207,7729187,"2015-10-16","2015-10-16"
15240928,3035397,"2007-05-12","2007-06-09"
15241696,6569912,"2013-09-06","2013-11-07"
15242307,512846,"2015-01-20","2015-03-07"
15244443,4011713,"2017-07-15","2017-07-15"
15249114,1153402,"2016-02-19","2016-07-24"
15255807,15218974,"2013-04-27","2013-04-27"
15257670,5903412,"2009-04-18","2009-05-03"
15258622,3550312,"2014-04-07","2014-05-01"
15261381,9576675,"2016-07-02","2016-07-26"
15267702,6935439,"2013-04-26","2013-04-27"
15268426,1153402,"2013-09-27","2013-09-27"
15273589,3155723,"2016-02-27","2016-04-02"
15275379,1077923,"2016-09-23","2016-09-23"
15276919,8372249,"2013-02-09","2013-03-02"
15277133,2838960,"2016-07-22","2016-09-02"
15277252,4731788,"2011-02-18","2011-03-19"
15277847,4509071,"2013-05-10","2013-06-08"
15277987,10725400,"2014-07-12","2014-07-13"
15279323,7535394,"2013-02-16","2013-03-16"
15282956,10000716,"2015-05-02","2015-06-04"
15287825,6569912,"2013-06-01","2013-07-27"
15289947,2959161,"2015-03-26","2015-05-09"
15290576,13750233,"2016-02-04","2016-04-01"
15290771,4984980,"2012-06-02","2012-06-30"
15291973,615820,"2019-09-21","2019-09-21"
15293227,11597804,"2017-10-13","2017-11-20"
15298971,8856522,"2019-07-27","2019-07-27"
15300703,712212,"2018-04-06","2018-05-12"
15304605,8685805,"2014-12-06","2014-12-23"
15307517,5340658,"2017-10-13","2017-11-11"
15309567,3463717,"2016-01-08","2016-02-06"
15310656,6470334,"2016-05-27","2016-06-16"
15311069,6474523,"2009-10-31","2009-12-05"
15314045,8685805,"2014-10-11","2014-10-31"
15325290,8710352,"2017-11-04","2017-11-04"
15325724,512846,"2007-06-30","2007-08-25"
15332202,5820000,"2015-01-24","2015-01-24"
15334004,3887462,"2013-05-19","2013-06-19"
15339196,5231713,"2019-09-06","2019-10-19"
15339299,15797266,"2014-06-07","2014-08-16"
15341523,9960048,"2014-10-02","2014-11-08"
15350617,6569912,"2015-09-26","2016-03-16"
15351011,4079019,"2007-02-17","2007-04-14"
15353701,3352428,"2016-09-30","2016-10-15"
15354231,11288393,"2017-01-16","2017-05-20"
15357228,2959161,"2016-03-25","2016-05-07"
15358310,3155723,"2013-12-07","2014-01-11"
15359221,6567283,"2011-11-12","2011-12-31"
15361669,12757578,"2014-07-12","2014-08-23"
15361813,1077923,"2016-03-19","2016-03-19"
15362750,8848008,"2008-02-15","2008-03-15"
15364437,15100653,"2011-05-14","2011-06-25"
15369273,2838960,"2013-12-13","2014-01-04"
15371265,6480276,"2017-05-13","2017-05-13"
15372228,4029071,"2019-02-16","2019-02-16"
15372516,14330106,"2010-02-05","2010-02-20"
15377050,4984980,"2011-08-06","2011-08-31"
15377098,6450183,"2007-04-03","2007-04-30"
15378364,8372249,"2016-11-04","2016-12-04"
15378686,16233188,"2016-10-01","2016-10-01"
15380916,6394891,"2017-08-31","2017-10-20"
15381125,476776,"2018-02-24","2018-03-31"
15384136,14088458,"2019-03-01","2019-03-01"
15384815,5231713,"2010-09-10","2010-10-09"
15386552,10174866,"2013-04-06","2013-05-06"
15389607,6022610,"2016-07-22","2016-09-04"
15389812,1077923,"2017-03-04","2017-03-04"
15391151,4509071,"2014-07-11","2014-08-22"
15393354,10547616,"2010-03-20","2010-03-20"
15397873,10711215,"2012-06-29","2012-08-25"
15398534,8298559,"2019-05-11","2019-08-03"
15402380,3035397,"2014-02-12","2014-03-05"
15403028,5527059,"2012-07-14","2012-08-18"
15403402,16545239,"2008-10-22","2008-11-19"
15405441,6618085,"2017-05-04","2017-05-04"
15412018,13952082,"2012-01-13","2012-02-25"
15412434,6022610,"2012-03-09","2012-04-27"
15412732,3255090,"2008-03-07","2008-04-05"
15412738,11856697,"2019-09-07","2019-09-07"
15413408,9576675,"2010-10-02","2010-10-09"
15413649,15512352,"2011-03-18","2011-04-29"
15413750,7111510,"2019-07-20","2019-07-20"
15414058,10664583,"2012-12-06","2012-12-06"
15416952,11785671,"2011-07-02","2011-08-04"
15418678,15070720,"2015-12-04","2016-01-04"
15418698,4748624,"2011-06-04","2011-06-04"
15419641,2797286,"2015-01-09","2015-02-14"
15421515,6617588,"2007-07-06","2007-07-30"
15425842,220855,"2018-01-19","2018-02-22"
15428940,5392379,"2014-03-29","2014-04-19"
15429536,12330565,"2012-01-23","2012-01-23"
15434513,12330565,"2011-08-20","2011-01-29"
15435763,13357951,"2011-05-13","2011-06-02"
15436746,7637251,"2011-11-09","2011-11-13"
15439489,14221280,"2011-07-15","2011-08-26"
15441098,3887462,"2012-11-30","2012-12-22"
15444372,3887462,"2009-07-11","2009-07-25"
15444447,7535394,"2012-07-14","2012-08-16"
15446319,1647308,"2013-03-13","2013-03-13"
15449120,4024092,"2014-02-07","2014-02-25"
15450941,7535394,"2011-02-19","2011-03-19"
15451829,7729187,"2014-03-08","2014-04-12"
15454198,712212,"2018-06-29","2018-08-18"
15456039,2575785,"2016-12-03","2016-12-03"
15456495,2797286,"2010-03-19","2010-04-17"
15456718,2797286,"2008-03-14","2008-04-05"
15460169,15506325,"2017-10-11","2017-11-01"
15461816,7049963,"2014-03-22","2014-04-12"
15464998,3255090,"2013-09-06","2013-10-25"
15466277,6474523,"2014-09-05","2014-10-18"
15467687,3555411,"2009-04-18","2009-05-31"
15471555,4036593,"2017-04-22","2017-05-28"
15471818,15773159,"2012-09-27","2012-11-09"
15471824,11288393,"2016-12-09","2017-05-14"
15471899,8692473,"2010-12-11","2011-01-22"
15474374,6474523,"2015-02-20","2015-03-27"
15474630,14153503,"2013-05-17","2013-05-17"
15475490,6022610,"2015-12-12","2015-12-12"
15480361,11288393,"2011-09-01","2011-09-01"
15482596,14312615,"2015-09-17","2015-10-23"
15482797,12278794,"2019-03-02","2019-03-30"
15483157,13360379,"2018-11-11","2019-04-11"
15492032,1153402,"2012-04-03","2012-04-03"
15492768,12757578,"2014-02-01","2014-03-08"
15497042,6450183,"2014-11-01","2014-11-26"
15498096,11395000,"2018-04-05","2018-04-05"
15498943,12026929,"2016-04-12","2016-04-17"
15502913,11058957,"2014-02-20","2014-04-17"
15502965,476776,"2016-01-16","2016-02-13"
15504648,6617588,"2009-10-31","2009-11-07"
15505715,15506325,"2008-09-04","2008-10-02"
15513394,6347849,"2015-05-20","2015-07-29"
15513675,10439642,"2019-08-03","2019-08-03"
15514786,1153402,"2016-01-22","2016-01-22"
15515003,13956511,"2015-03-14","2015-03-14"
15515451,11786582,"2018-06-09","2018-06-30"
15516063,1459984,"2010-01-27","2010-01-27"
15516116,512846,"2010-04-08","2010-05-15"
15516531,12278794,"2019-05-10","2019-06-08"
15518136,557630,"2011-09-30","2011-09-30"
15522302,3708126,"2014-05-03","2014-06-28"
15524373,14153503,"2015-03-04","2015-03-04"
15525706,4334497,"2019-01-12","2019-01-12"
15526313,6569912,"2007-12-01","2007-12-15"
15526530,3352428,"2014-02-22","2014-03-22"
15526550,9576675,"2014-08-02","2014-08-31"
