event_uid,artist_uid
4450475,5896857
4450475,8432602
4450767,5309938
4450767,16180449
4452873,94094
4452873,2173752
4452873,7581045
4452873,12727876
4454552,4927874
4456608,7716468
4458765,6615209
4459467,10855610
4461544,1849833
4461544,14609412
4465765,9683771
4465765,10743633
4467534,11142361
4469859,5127890
4469859,8802988
4469859,11154621
4469859,14473404
4469859,14797088
4471453,13621400
4478935,13801964
4479640,3618590
4479640,8941723
4480000,973596
4480000,3869961
4488057,4686535
4488689,13255882
4489352,2606717
4489352,4515320
4489352,4899076
4489352,5717119
4489352,8582156
4489352,9387367
4489352,9917686
4489352,10109771
4489352,12548716
4489352,14360899
4494284,10800074
4494299,8899577
4494562,14394148
4498223,6614247
4499419,15039281
4501739,5195500
4503170,982595
4503170,2792456
4503170,3046354
4503170,5129348
4503170,6120160
4503170,8806049
4503170,11460904
4503170,16106642
4506359,4867826
4506359,10559484
4507065,11475401
4507586,2372135
4507586,14259985
4507789,3471312
4507789,7590668
4507789,8887150
4510591,15016637
4512444,8444551
4517186,1013025
4517888,2278790
4518756,6808902
4518756,16144396
4520090,748353
4520090,3322180
4520090,4492884
4520090,5231364
4520340,12759473
4520340,13326203
4520340,16087582
4520408,10625472
4520823,1882473
4522341,5200873
4523438,4628573
4523438,5977018
4523438,15597303
4524664,11144809
4524664,15901291
4524795,318373
4528386,14015277
4534760,5243756
4536677,12356305
4537100,3142467
4538413,8187787
4540899,4059252
4545010,923753
4545010,7114532
4545650,3328250
4545650,8276225
4548613,6840883
4549552,9967932
4550600,2157886
4550600,2486021
4552819,4137503
4554628,8755313
4558870,1362141
4561277,13749654
4566695,11173981
4566869,10143918
4568502,2495656
4573960,14651878
4574391,1901163
4574423,12884908
4576927,11387613
4580070,15785199
4581367,10190998
4581367,16721374
4582479,5486466
4585738,15056803
4588542,4045496
4588542,4695405
4596422,10369929
4601305,9081612
4601305,10568795
4602897,4261689
4602981,12528629
4606737,8026330
4612400,12508132
4615786,15543754
4617406,2740834
4617406,9237360
4620162,12209394
4620162,15919988
4620425,1778847
4626469,490903
4626517,9345814
4630060,8902533
4630060,15489542
4631789,3282451
4635087,4418575
4635087,9797079
4635087,16027522
4636206,6869390
4636206,13231479
4639361,7188443
4642393,1719135
4643173,72719
4643510,524680
4644062,7276920
4644062,9293473
4644062,10048493
4644062,11915707
4644062,12850344
4648490,982595
4649963,393335
4649963,2039476
4649963,5228510
4649963,7186046
4649963,8919454
4650770,4238064
4651492,6938651
4654076,16174921
4655674,3905900
4655674,4556400
4655674,15635854
4656335,5397302
4660374,2699673
4663215,9760799
4664831,3168682
4667402,842995
4667402,1166052
4667402,7169253
4667402,7453606
4667402,9731068
4667402,13375152
4667402,16494915
4668093,6312064
4670728,2457247
4670728,2484318
4670728,3287964
4670728,3751090
4670728,6129609
4670728,7956663
4670728,8187705
4670728,16612353
4674062,9674672
4678838,16702542
4686812,7131277
4686812,14487409
4686812,15669860
4686924,7566185
4688961,6233842
4695548,16559625
4697043,924428
4697043,2767558
4697043,9359757
4698077,2288266
4699305,14374306
4705610,4223231
4706335,6613844
4707843,6308851
4708864,1509293
4710387,14697812
4711211,11888832
4712445,3530061
4715408,4287019
4715408,13982553
4715408,15990639
4715574,6840883
4716636,243627
4716636,1932094
4716636,2722797
4716636,3140686
4716636,6203330
4716636,6583000
4716636,7008928
4716636,7989909
4716636,8391507
4716636,9266593
4716636,9866618
4716636,10723680
4716636,11455548
4716636,13792819
4716636,14991844
4716636,15296661
4716636,16434785
4716636,16726345
4717052,4199480
4721932,3508869
4721932,5184822
4721932,5461342
4721932,7801460
4721932,13332342
4721932,14038510
4721932,15723061
4724099,1159402
4724099,5802815
4724099,8123433
4724099,9750447
4724099,11095551
4724099,14642872
4725825,3466522
4725825,7637878
4728306,8309861
4728942,253074
4729563,3459948
4736726,9131978
4738364,1131213
4741065,13012323
4741973,211814
4741973,5604161
4741973,8954362
4741973,14924476
4744802,9988692
4744802,12299747
4744802,13738915
4745255,15439328
4748188,319521
4748188,1370857
4748188,2786881
4748188,9256986
4748188,11828409
4748188,14874355
4748803,4344128
4750526,13281142
4750579,998961
4750579,6890530
4750747,7683854
4751566,7876296
4755726,14995351
4759803,1735331
4759803,5118499
4759803,10630841
4759803,12919210
4759803,14097142
4761923,13833902
4764594,9491087
4776065,14367941
4781847,2655497
4781847,7170992
4784808,12460170
4785675,11508307
4786292,13411743
4788885,9770786
4788885,16050670
4789897,4922887
4790801,12396543
4795818,6046196
4795842,3669926
4795842,10729720
4796006,3920185
4796006,7534839
4798110,982595
4798110,8041326
4798110,11222814
4798110,11759605
4798110,12225218
4799627,7356795
4801771,3820380
4801771,14450774
4801886,2696056
4801886,3778658
4801886,6290153
4801886,7607046
4801886,9124553
4803740,5043849
4807594,10418764
4809245,7982362
4810539,5494324
4811473,8166547
4811473,8588407
4811473,10292340
4811473,11528027
4811473,13547465
4811473,14001396
4811473,14924476
4811473,15338495
4813154,14256561
4817569,4026484
4817569,5475096
4818106,9606475
4818106,11615310
4818726,13751141
4819119,12528629
4828834,1296752
4828834,5929851
4828834,9910111
4828834,12012207
4828834,12471513
4828834,15587079
4828834,16069965
4830891,3979934
4830891,4927874
4831366,13025134
4840827,5296819
4840827,15292834
4841186,3558560
4842772,322872
4842772,2962323
4842772,3943259
4842772,7366077
4842772,7462913
4842772,12438234
4842772,12850344
4851594,12342663
4852804,10143617
4852804,11570956
4853070,12880819
4853070,15187976
4854362,5479775
4854362,10955182
4854362,14866931
4856174,8522903
4860678,10780524
4865451,4827291
4865451,6311432
4865451,9592654
4865451,9798162
4865451,11264604
4865451,12612783
4866176,2807498
4866318,170349
4866318,2523143
4866318,9224809
4868124,12881293
4868586,8085571
4869967,10378036
4869967,12587656
4869967,12615013
4870294,2333720
4873944,11683756
4874640,10123275
4880214,1695801
4880214,14496034
4881769,5228300
4882868,12893900
4882868,16562584
4883751,12549928
4883849,982595
4883849,6061906
4883849,6297435
4883849,9802973
4883849,10609091
4883849,12219205
4892087,4985537
4892087,7475401
4892087,10302372
4899286,8396430
4902204,2896997
4904108,9595199
4904235,5236556
4904788,4086370
4904788,5827373
4904788,7489294
4904788,8934777
4904788,11323934
4904855,10124360
4904959,39989
4904959,6497544
4904959,7637688
4904959,12637610
4907155,8740114
4907155,9928647
4907155,14046497
4907176,16003983
4907176,16672125
4907983,13093806
4911559,5309938
4912834,6280118
4913082,14046872
4916817,5125003
4916817,8043549
4917905,9216575
4918545,6328118
4921605,6494321
4921605,15756926
4922898,11203505
4928350,5451713
4928966,53685
4928966,1900353
4928966,2015184
4928966,2890304
4928966,4839053
4928966,13781324
4931197,7929944
4931197,12922092
4934129,2104328
4934129,2188410
4934129,4173893
4934129,5226729
4934129,9091930
4934129,9107150
4934129,11417115
4934129,13286673
4934129,14187271
4934129,14331126
4934129,14651477
4935709,652711
4935709,1790098
4935709,11192531
4935709,13542343
4935709,16425487
4942069,3641296
4942069,4448537
4944038,435099
4944038,1894398
4945179,102361
4945179,12429511
4950064,6873985
4951231,10265442
4951414,9610401
4951989,5243756
4953866,1739943
4953866,8063516
4953922,1614075
4953922,6934696
4953922,13526143
4957611,7921130
4957611,10106804
4957813,4099215
4957813,14497350
4962394,7376756
4973656,11578550
4982214,4310798
4982214,7741609
4982214,8396430
4982214,9052742
4982214,14435861
4982214,14859060
4982214,15014254
4982214,16003983
4984879,12635639
4985130,11153148
4985878,5578515
4985878,9332883
4985878,15152228
4987196,2409381
4987196,4559825
4987196,7219812
4987196,7470918
4987196,9243430
4987196,10558427
4987196,13000762
4987196,14288111
4987196,14997312
4987196,15271992
4987196,15827279
4987196,16608502
4987196,16627371
4988182,9647256
4988650,2921132
4988650,13046445
4990778,13968573
4992356,7440502
4995174,13681337
4998832,746263
4998929,2963666
4999616,663854
4999616,7067819
4999850,8656090
4999850,11796005
5000181,713419
5000181,3927934
5000181,6121043
5000181,11508307
5000181,11568592
5000798,3979934
5000798,4860723
5000798,13357362
5000798,16562584
5003845,10304584
5003845,14997396
5004328,4314694
5004691,1792073
5006079,2666450
5007846,11911383
5011530,1088992
5011530,16562584
5013526,4250252
5013526,8360656
5013537,4337191
5013537,6965215
5013537,10521672
5013690,5005591
5020228,319162
5020228,339213
5020228,694126
5020228,1925158
5020228,4406942
5020228,4801176
5020228,4933321
5020228,4934145
5020228,4946439
5020228,5528681
5020228,6149761
5020228,6647127
5020228,7455914
5020228,9613658
5020228,9790782
5020228,11209411
5020228,11951788
5020228,12850344
5020228,15965241
5036473,16124691
5040428,6113376
5041442,12891111
5045143,121610
5045143,1864704
5045143,3044348
5045143,3288072
5045143,6339104
5045143,10182152
5045143,11849452
5045143,12736026
5045143,12950774
5045143,14211667
5045143,14425100
5045143,16609273
5046010,11460904
5049437,6661545
5049437,7932611
5050111,5523608
5051715,6312359
5054347,7619620
5055364,7429020
5056743,16623173
5059433,15687821
5060104,3827915
5060329,10702026
5060329,11072984
5060329,16311204
5060442,1771076
5060921,646417
5060921,1726262
5060921,4743487
5060921,6861910
5060921,9124457
5060921,9163171
5060921,15912360
5060921,15927016
5069886,157966
5071150,1114488
5071150,5569931
5071150,8808490
5071150,10190998
5071150,10985013
5071150,12039531
5071696,10494269
5073135,1905449
5076163,10292340
5076592,12087807
5076840,13767635
5078560,2636456
5079998,1255729
5079998,2547804
5079998,3602080
5079998,4270474
5079998,4827023
5079998,8372327
5083248,5635068
5083861,8200502
5084099,7376756
5088964,5089553
5089178,16490561
5089347,12413095
5089391,9598902
5091121,7481782
5091343,10352312
5094319,793844
5094319,3306667
5094319,4638584
5094319,7490156
5094319,12850344
5094319,15435349
5094319,15765248
5094319,16252092
5097358,705381
5098211,106302
5098211,1916699
5103212,7892493
5107944,16183981
5109316,9250586
5110290,5309938
5110290,16586230
5111623,2151391
5111623,3142447
5111623,5616321
5111623,11685929
5113350,5455614
5113350,11355719
5114016,5015936
5114960,4619779
5114960,5604161
5114960,6889525
5114960,8043549
5114960,8221517
5114960,10691569
5114960,11541219
5114960,12760500
5114960,14924476
5114960,15276110
5114960,15765248
5117238,124414
5117870,9076965
5118899,7980166
5118899,9904255
5120696,8921019
5121562,11476506
5129269,13376856
5130465,9052742
5132390,5831961
5134308,7345789
5138786,4199480
5138786,5024504
5138786,5702955
5138786,6958348
5138786,7261157
5138786,16295288
5146984,14496034
5148929,2635587
5148929,13842267
5149354,9258618
5153843,13833902
5158212,6587634
5158212,7711417
5159800,15276409
5165437,7736465
5165437,15114034
5166537,7983988
5169263,2650819
5169879,14500669
5175068,10295620
5177648,522804
5178056,3143972
5181365,1927695
5182208,12350638
5192570,464257
5192570,1113575
5192570,2368797
5192570,2516127
5192570,2923713
5192570,3048154
5192570,3518645
5192570,3743627
5192570,4119034
5192570,4444622
5192570,5963911
5192570,6435672
5192570,6540993
5192570,9792015
5192570,11330182
5192570,11376697
5192570,11951005
5192570,12648311
5192570,13082277
5192570,13562342
5192570,13637223
5192570,13847680
5192570,14447778
5192570,14775030
5192570,16269308
5192570,16327454
5193242,1864704
5193242,4581556
5193242,9013574
5194651,1509293
5194651,1672276
5194651,6212746
5194651,8690027
5194651,8701600
5194651,10200834
5194651,10418764
5201363,1966402
5201363,5767899
5201363,12109000
5201363,12774942
5204724,975819
5208856,4099215
5208856,11318400
5209371,829537
5215254,7201652
5215254,16477426
5216668,11517015
5216668,13181121
5216668,13449729
5218464,10666700
5219882,2282285
5219882,10625084
5219882,13191728
5219882,14214726
5223230,5300321
5223402,8406455
5223420,170349
5223420,4046268
5223420,9983992
5223420,10476579
5224576,81560
5224576,2159716
5224576,6997767
5225170,13083668
5227449,11291178
5229287,2840827
5229680,4602280
5229779,14496034
5230945,281330
5230945,16610556
5235120,9164844
5235899,3215503
5241020,9198806
5241020,11029257
5241020,14293638
5241020,15161027
5241235,12772160
5241783,9258618
5242308,14641957
5242347,5517704
5244385,78542
5244385,6690357
5244385,14908556
5244654,7231887
5246743,980598
5247349,16433488
5248569,3920185
5250466,1223011
5251475,3326783
5251475,12975943
5253557,8415764
5253557,10412224
5254110,13348665
5255450,8225970
5255450,8395538
5255636,1854067
5256591,4116784
5262183,11361680
5266359,8950888
5266359,11293887
5267860,16130275
5269475,3642881
5272991,803709
5272991,14211667
5273640,6640389
5273640,8321089
5273640,15168707
5274687,3508869
5274687,13209100
5277366,1825217
5277366,9147309
5277366,10593048
5277366,13914918
5279255,10642732
5282473,9259002
5282473,9825368
5282473,15722825
5285525,5604161
5287097,6736740
5287164,9408182
5292544,6724832
5298307,16114333
5302482,12739223
5302762,5854438
5302762,6518627
5302762,15722351
5310261,4310798
5310414,2420053
5310414,6113376
5310414,8258016
5310414,10518136
5310414,12438234
5310414,12671828
5310414,15528901
5311613,5972280
5314858,16250362
5316529,16149724
5317868,8255369
5319161,4927874
5321627,5401321
5321914,444706
5321914,4211128
5321914,5532621
5321914,6357654
5321914,8670301
5321914,11740860
5321914,13971541
5321914,15960657
5322367,852938
5322694,8406455
5322779,582751
5322779,1137256
5324253,14858028
5324549,10666700
5324936,11330182
5332129,7956530
5333704,7950859
5335274,4344128
5335524,9926078
5338291,12357610
5340567,12754610
5342281,13749654
5345601,4898679
5345601,9647675
